id,codeCommune,libelleCommune,codeDepartement,libelleDepartement,actual,dateEffet,effet,mod,tmod,libelle,modification,etat,langue,typeProduit,rubrique,tncc,typeModification
5286024,36160,Pommiers,36,Indre,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Pommiers passe de l'arrondissement de La Châtre (363) à l'arrondissement de Châteauroux (362).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5283578,36093,Levroux,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Levroux devient commune déléguée (chef-lieu) au sein de Levroux (36093) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283579,36093,Levroux,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Levroux en lieu et place des communes de Levroux (36093) et de Saint-Martin-de-Lamps (36201) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283580,36151,Parpeçay,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Parpeçay devient commune déléguée au sein de Val-Fouzon (36229) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283581,36183,Sainte-Cécile,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Sainte-Cécile devient commune déléguée au sein de Val-Fouzon (36229) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283582,36201,Saint-Martin-de-Lamps,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Saint-Martin-de-Lamps devient commune déléguée au sein de Levroux (36093) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283583,36202,Saint-Maur,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Saint-Maur (commune chef-lieu) est rattachée à Saint-Maur (36202) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283584,36202,Saint-Maur,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Saint-Maur en lieu et place des communes de Saint-Maur (36202) et de Villers-les-Ormes (36245).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283585,36229,Varennes-sur-Fouzon,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Varennes-sur-Fouzon devient commune déléguée (chef-lieu) au sein de Val-Fouzon (36229) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283586,36229,Val-Fouzon,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,"Création de la commune nouvelle de Val-Fouzon en lieu et place des communes de Parpeçay (36151), de Sainte-Cécile (36183) et de Varennes-sur-Fouzon (36229) devenues déléguées.",Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5283587,36245,Villers-les-Ormes,36,Indre,,2016-01-01T01:00:00.000Z,2016-01-01T00:00:00.000+00:00,,MG,Villers-les-Ormes devient commune déléguée au sein de Saint-Maur (36202) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5279606,36039,Chantôme,36,Indre,,1974-07-01T01:00:00.000Z,1974-07-01T00:00:00.000+00:00,,MF,Chantôme est rattachée à Éguzon (36070) (fusion association) qui devient Éguzon-Chantôme.,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5279607,36070,Éguzon,36,Indre,,1974-07-01T01:00:00.000Z,1974-07-01T00:00:00.000+00:00,,MF,Éguzon devient Éguzon-Chantôme suite à sa fusion-association avec Chantôme (36039).,Toutes les suppressions / fusions,,FR,communeHistorique,metadonnees,,MF
5275703,36023,Bouges,36,Indre,,1962-05-16T01:00:00.000Z,1962-05-16T00:00:00.000+00:00,,MB,Bouges devient Bouges-le-Château.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275326,36006,Argenton,36,Indre,,1958-10-13T01:00:00.000Z,1958-10-13T00:00:00.000+00:00,,MB,Argenton devient Argenton-sur-Creuse.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275327,36115,Menetou,36,Indre,,1958-10-13T01:00:00.000Z,1958-10-13T00:00:00.000+00:00,,MB,Menetou devient Menetou-sur-Nahon.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275328,36195,Saint-Georges,36,Indre,,1958-10-13T01:00:00.000Z,1958-10-13T00:00:00.000+00:00,,MB,Saint-Georges devient Saint-Georges-sur-Arnon.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275329,36204,Saint-Michel,36,Indre,,1958-10-13T01:00:00.000Z,1958-10-13T00:00:00.000+00:00,,MB,Saint-Michel devient Saint-Michel-en-Brenne.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5275265,36245,Villers,36,Indre,,1957-04-01T01:00:00.000Z,1957-04-01T00:00:00.000+00:00,,MB,Villers devient Villers-les-Ormes.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5274778,36081,Gargilesse,36,Indre,,1947-06-11T01:00:00.000Z,1947-06-11T00:00:00.000+00:00,,MB,Gargilesse devient Gargilesse-Dampierre.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5274773,36158,Pin,36,Indre,,1947-05-01T01:00:00.000Z,1947-05-01T00:00:00.000+00:00,,MB,Pin devient Badecon-le-Pin.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5289012,37187,Ports,37,Indre-et-Loire,,2020-02-29T01:00:00.000Z,2020-02-29T00:00:00.000+00:00,,MB,Ports devient Ports-sur-Vienne.,Tous les changements de nom de commune,,FR,communeHistorique,metadonnees,,MB
5287854,37209,Saint-Bauld,37,Indre-et-Loire,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Saint-Bauld devient commune déléguée au sein de Tauxigny-Saint-Bauld (37254) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287855,37254,Tauxigny,37,Indre-et-Loire,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Tauxigny (commune chef-lieu) est rattachée à Tauxigny-Saint-Bauld (37254) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5287856,37254,Tauxigny-Saint-Bauld,37,Indre-et-Loire,,2018-01-01T01:00:00.000Z,2018-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Tauxigny-Saint-Bauld en lieu et place des communes de Saint-Bauld (37209) et de Tauxigny (37254).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5286025,37002,Ambillou,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Ambillou passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286026,37003,Amboise,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Amboise passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286027,37008,Athée-sur-Cher,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Athée-sur-Cher passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286028,37009,Autrèche,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Autrèche passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286029,37010,Auzouer-en-Touraine,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Auzouer-en-Touraine passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286030,37014,Azay-le-Rideau,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Azay-le-Rideau passe de l'arrondissement de Chinon (371) à l'arrondissement de Tours (372).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286031,37021,Beaumont-la-Ronce,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,MG,Beaumont-la-Ronce devient commune déléguée (chef-lieu) au sein de Beaumont-Louestault (37021) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5286032,37021,Beaumont-Louestault,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,MG,Création de la commune nouvelle de Beaumont-Louestault en lieu et place des communes de Beaumont-la-Ronce (37021) et de Louestault (37135) devenues déléguées.,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
5286033,37021,Beaumont-la-Ronce,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,"Beaumont-la-Ronce passe de l'arrondissement de Tours (372) a l'arrondissement de Chinon (371), suite à création de commune nouvelle.","Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286034,37027,Bléré,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Bléré passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286035,37030,Boulay,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Le Boulay passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286036,37036,Braye-sur-Maulne,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Braye-sur-Maulne passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286037,37037,Brèches,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Brèches passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286038,37038,Bréhémont,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Bréhémont passe de l'arrondissement de Chinon (371) à l'arrondissement de Tours (372).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286039,37041,Bueil-en-Touraine,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Bueil-en-Touraine passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286040,37043,Cangey,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Cangey passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286041,37046,Céré-la-Ronde,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Céré-la-Ronde passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286042,37047,Cerelles,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Cerelles passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286043,37055,Channay-sur-Lathan,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Channay-sur-Lathan passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286044,37056,Chapelle-aux-Naux,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,La Chapelle-aux-Naux passe de l'arrondissement de Chinon (371) à l'arrondissement de Tours (372).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286045,37059,Charentilly,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Charentilly passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286046,37060,Chargé,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chargé passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286047,37062,Château-la-Vallière,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Château-la-Vallière passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286048,37063,Château-Renault,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Château-Renault passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286049,37067,Cheillé,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Cheillé passe de l'arrondissement de Chinon (371) à l'arrondissement de Tours (372).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286050,37068,Chemillé-sur-Dême,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chemillé-sur-Dême passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286051,37070,Chenonceaux,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chenonceaux passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286052,37073,Chisseaux,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Chisseaux passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286053,37075,Cigogné,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Cigogné passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286054,37079,Civray-de-Touraine,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Civray-de-Touraine passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286055,37083,Cormery,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Cormery passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286056,37084,Couesmes,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Couesmes passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286057,37085,Courçay,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Courçay passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286058,37086,Courcelles-de-Touraine,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Courcelles-de-Touraine passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286059,37091,Croix-en-Touraine,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,La Croix-en-Touraine passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286060,37092,Crotelles,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Crotelles passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286061,37095,Dame-Marie-les-Bois,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Dame-Marie-les-Bois passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286062,37096,Dierre,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Dierre passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286063,37100,Épeigné-les-Bois,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Épeigné-les-Bois passe de l'arrondissement de Tours (372) à l'arrondissement de Loches (373).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286064,37101,Épeigné-sur-Dême,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,ME,Épeigné-sur-Dême passe de l'arrondissement de Tours (372) à l'arrondissement de Chinon (371).,"Tous les changements de région, département / d'arrondissement",,FR,communeHistorique,metadonnees,,ME
5286065,37102,Essards,37,Indre-et-Loire,,2017-01-01T01:00:00.000Z,2017-01-01T00:00:00.000+00:00,,MG,Les Essards devient commune déléguée au sein de Langeais (37123) (commune nouvelle).,Toutes les créations de communes nouvelles,,FR,communeHistorique,metadonnees,,MG
