old_villeId,new_villeId,old_NCCENR,new_NCCENR
622,687.0,Cutry,Cutry
623,688.0,Cys-la-Commune,Cys-la-Commune
624,689.0,Dagny-Lambercy,Dagny-Lambercy
625,690.0,Dallon,Dallon
626,691.0,Dammard,Dammard
627,692.0,Dampleux,Dampleux
628,693.0,Danizy,Danizy
629,694.0,Dercy,Dercy
630,695.0,Deuillet,Deuillet
631,696.0,Dhuizel,Dhuizel
632,697.0,Dizy-le-Gros,Dizy-le-Gros
633,698.0,Dohis,Dohis
634,699.0,Dolignon,Dolignon
635,700.0,Dommiers,Dommiers
636,701.0,Domptin,Domptin
637,702.0,Dorengt,Dorengt
638,703.0,Douchy,Douchy
639,704.0,Dravegny,Dravegny
640,705.0,Droizy,Droizy
641,707.0,Ebouleau,Ébouleau
642,708.0,Effry,Effry
643,709.0,Englancourt,Englancourt
644,710.0,Epagny,Épagny
645,711.0,Eparcy,Éparcy
646,712.0,Epaux-Bézu,Épaux-Bézu
647,713.0,Epieds,Épieds
648,714.0,Epine-aux-Bois,Épine-aux-Bois
649,715.0,Eppes,Eppes
650,716.0,Erlon,Erlon
651,717.0,Erloy,Erloy
652,719.0,Esquéhéries,Esquéhéries
653,720.0,Essigny-le-Grand,Essigny-le-Grand
654,721.0,Essigny-le-Petit,Essigny-le-Petit
655,722.0,Essises,Essises
656,723.0,Essômes-sur-Marne,Essômes-sur-Marne
657,724.0,Estrées,Estrées
658,725.0,Etampes-sur-Marne,Étampes-sur-Marne
659,726.0,Etaves-et-Bocquiaux,Étaves-et-Bocquiaux
660,727.0,Etouvelles,Étouvelles
661,728.0,Etréaupont,Étréaupont
662,729.0,Etreillers,Étreillers
663,730.0,Etrépilly,Étrépilly
664,731.0,Etreux,Étreux
665,732.0,Evergnicourt,Évergnicourt
666,453.0,Faucoucourt,Anizy-le-Grand
667,736.0,Fayet,Fayet
668,737.0,Fère,Fère
669,738.0,Fère-en-Tardenois,Fère-en-Tardenois
670,739.0,Ferté-Chevresis,Ferté-Chevresis
671,740.0,Ferté-Milon,Ferté-Milon
672,742.0,Festieux,Festieux
673,743.0,Fieulaine,Fieulaine
674,744.0,Filain,Filain
675,745.0,Flamengrie,Flamengrie
676,747.0,Flavy-le-Martel,Flavy-le-Martel
677,749.0,Fluquières,Fluquières
678,750.0,Folembray,Folembray
679,751.0,Fonsomme,Fonsomme
680,752.0,Fontaine-lès-Clercs,Fontaine-lès-Clercs
681,753.0,Fontaine-lès-Vervins,Fontaine-lès-Vervins
682,754.0,Fontaine-Notre-Dame,Fontaine-Notre-Dame
683,755.0,Fontaine-Uterte,Fontaine-Uterte
684,756.0,Fontenelle,Fontenelle
685,887.0,Fontenelle-en-Brie,Dhuys et Morin-en-Brie
686,758.0,Fontenoy,Fontenoy
687,759.0,Foreste,Foreste
688,760.0,Fossoy,Fossoy
689,761.0,Fourdrain,Fourdrain
690,762.0,Francilly-Selency,Francilly-Selency
691,764.0,Fresnes-en-Tardenois,Fresnes-en-Tardenois
692,766.0,Fresnoy-le-Grand,Fresnoy-le-Grand
693,767.0,Fressancourt,Fressancourt
694,768.0,Frières-Faillouël,Frières-Faillouël
695,769.0,Froidestrées,Froidestrées
696,770.0,Froidmont-Cohartille,Froidmont-Cohartille
697,771.0,Gandelu,Gandelu
698,772.0,Gauchy,Gauchy
699,773.0,Gercy,Gercy
700,774.0,Gergny,Gergny
701,775.0,Germaine,Germaine
702,19958.0,Gernicourt,Cormicy
703,776.0,Gibercourt,Gibercourt
704,777.0,Gizy,Gizy
705,778.0,Gland,Gland
706,867.0,Glennes,Septvallons
707,782.0,Goussancourt,Goussancourt
708,784.0,Grandlup-et-Fay,Grandlup-et-Fay
709,785.0,Grandrieux,Grandrieux
710,786.0,Gricourt,Gricourt
711,787.0,Grisolles,Grisolles
712,788.0,Gronard,Gronard
713,789.0,Grougis,Grougis
714,790.0,Grugies,Grugies
715,791.0,Guignicourt,Villeneuve-sur-Aisne
716,793.0,Guise,Guise
717,794.0,Guivry,Guivry
718,795.0,Guny,Guny
719,796.0,Guyencourt,Guyencourt
720,797.0,Hannapes,Hannapes
721,798.0,Happencourt,Happencourt
722,799.0,Haramont,Haramont
723,800.0,Harcigny,Harcigny
724,802.0,Harly,Harly
725,803.0,Hartennes-et-Taux,Hartennes-et-Taux
726,804.0,Hary,Hary
727,805.0,Lehaucourt,Lehaucourt
728,806.0,Hautevesnes,Hautevesnes
729,807.0,Hauteville,Hauteville
730,808.0,Haution,Haution
731,809.0,Hérie,Hérie
732,810.0,Hérie-la-Viéville,Hérie-la-Viéville
733,811.0,Hinacourt,Hinacourt
734,812.0,Hirson,Hirson
735,813.0,Holnon,Holnon
736,814.0,Homblières,Homblières
737,815.0,Houry,Houry
738,816.0,Housset,Housset
739,817.0,Iron,Iron
740,818.0,Itancourt,Itancourt
741,819.0,Iviers,Iviers
742,820.0,Jaulgonne,Jaulgonne
743,821.0,Jeancourt,Jeancourt
744,822.0,Jeantes,Jeantes
745,823.0,Joncourt,Joncourt
746,824.0,Jouaignes,Jouaignes
747,825.0,Jumencourt,Jumencourt
748,826.0,Jumigny,Jumigny
749,827.0,Jussy,Jussy
750,828.0,Juvigny,Juvigny
751,829.0,Juvincourt-et-Damary,Juvincourt-et-Damary
752,830.0,Laffaux,Laffaux
753,831.0,Laigny,Laigny
754,832.0,Lanchy,Lanchy
755,833.0,Landifay-et-Bertaignemont,Landifay-et-Bertaignemont
756,834.0,Landouzy-la-Cour,Landouzy-la-Cour
757,835.0,Landouzy-la-Ville,Landouzy-la-Ville
758,836.0,Landricourt,Landricourt
759,837.0,Laniscourt,Laniscourt
760,838.0,Laon,Laon
761,839.0,Lappion,Lappion
762,840.0,Largny-sur-Automne,Largny-sur-Automne
763,841.0,Latilly,Latilly
764,842.0,Launoy,Launoy
765,843.0,Laval-en-Laonnois,Laval-en-Laonnois
766,844.0,Lavaqueresse,Lavaqueresse
767,845.0,Laversine,Laversine
768,846.0,Lemé,Lemé
769,847.0,Lempire,Lempire
770,848.0,Lerzy,Lerzy
771,849.0,Leschelle,Leschelle
772,850.0,Lesdins,Lesdins
773,851.0,Lesges,Lesges
774,852.0,Lesquielles-Saint-Germain,Lesquielles-Saint-Germain
775,853.0,Leuilly-sous-Coucy,Leuilly-sous-Coucy
776,854.0,Leury,Leury
777,855.0,Leuze,Leuze
778,856.0,Levergies,Levergies
779,857.0,Lhuys,Lhuys
780,858.0,Licy-Clignon,Licy-Clignon
781,859.0,Lierval,Lierval
782,861.0,Liez,Liez
783,862.0,Limé,Limé
784,863.0,Lislet,Lislet
785,453.0,Lizy,Anizy-le-Grand
786,865.0,Logny-lès-Aubenton,Logny-lès-Aubenton
787,866.0,Longpont,Longpont
788,869.0,Lor,Lor
789,870.0,Louâtre,Louâtre
790,871.0,Loupeigne,Loupeigne
791,872.0,Lucy-le-Bocage,Lucy-le-Bocage
792,873.0,Lugny,Lugny
793,874.0,Luzoir,Luzoir
794,875.0,Ly-Fontaine,Ly-Fontaine
795,876.0,Maast-et-Violaine,Maast-et-Violaine
796,877.0,Mâchecourt,Mâchecourt
797,878.0,Macogny,Macogny
798,879.0,Macquigny,Macquigny
799,880.0,Magny-la-Fosse,Magny-la-Fosse
800,881.0,Maissemy,Maissemy
801,882.0,Maizy,Maizy
802,883.0,Malmaison,Malmaison
803,884.0,Malzy,Malzy
804,885.0,Manicamp,Manicamp
805,886.0,Marchais,Marchais
806,887.0,Marchais-en-Brie,Dhuys et Morin-en-Brie
807,889.0,Marcy,Marcy
808,890.0,Marcy-sous-Marle,Marcy-sous-Marle
809,891.0,Marest-Dampcourt,Marest-Dampcourt
810,892.0,Mareuil-en-Dôle,Mareuil-en-Dôle
811,893.0,Marfontaine,Marfontaine
812,894.0,Margival,Margival
813,895.0,Marigny-en-Orxois,Marigny-en-Orxois
814,896.0,Marizy-Sainte-Geneviève,Marizy-Sainte-Geneviève
815,897.0,Marizy-Saint-Mard,Marizy-Saint-Mard
816,898.0,Marle,Marle
817,899.0,Marly-Gomont,Marly-Gomont
818,900.0,Martigny,Martigny
819,901.0,Martigny-Courpierre,Martigny-Courpierre
820,902.0,Mauregny-en-Haye,Mauregny-en-Haye
821,903.0,Mayot,Mayot
822,904.0,Mennessis,Mennessis
823,791.0,Menneville,Villeneuve-sur-Aisne
824,906.0,Mennevret,Mennevret
825,907.0,Mercin-et-Vaux,Mercin-et-Vaux
826,908.0,Merlieux-et-Fouquerolles,Merlieux-et-Fouquerolles
827,867.0,Merval,Septvallons
828,910.0,Mesbrecourt-Richecourt,Mesbrecourt-Richecourt
829,911.0,Mesnil-Saint-Laurent,Mesnil-Saint-Laurent
830,912.0,Meurival,Meurival
831,913.0,Mézières-sur-Oise,Mézières-sur-Oise
832,914.0,Mézy-Moulins,Mézy-Moulins
833,915.0,Missy-aux-Bois,Missy-aux-Bois
834,916.0,Missy-lès-Pierrepont,Missy-lès-Pierrepont
835,917.0,Missy-sur-Aisne,Missy-sur-Aisne
836,918.0,Molain,Molain
837,919.0,Molinchart,Molinchart
838,920.0,Monampteuil,Monampteuil
839,922.0,Monceau-lès-Leups,Monceau-lès-Leups
840,923.0,Monceau-le-Waast,Monceau-le-Waast
841,924.0,Monceau-sur-Oise,Monceau-sur-Oise
842,925.0,Mondrepuis,Mondrepuis
843,926.0,Monnes,Monnes
844,928.0,Montaigu,Montaigu
845,929.0,Montbavin,Montbavin
846,930.0,Montbrehain,Montbrehain
847,931.0,Montchâlons,Montchâlons
848,933.0,Mont-d'Origny,Mont-d'Origny
849,935.0,Montfaucon,Montfaucon
850,936.0,Montgobert,Montgobert
851,937.0,Montgru-Saint-Hilaire,Montgru-Saint-Hilaire
852,938.0,Monthenault,Monthenault
853,939.0,Monthiers,Monthiers
854,940.0,Monthurel,Monthurel
855,941.0,Montigny-en-Arrouaise,Montigny-en-Arrouaise
856,942.0,Montigny-l'Allier,Montigny-l'Allier
857,943.0,Montigny-le-Franc,Montigny-le-Franc
858,944.0,Montigny-Lengrain,Montigny-Lengrain
859,945.0,Montigny-lès-Condé,Montigny-lès-Condé
860,946.0,Montigny-sous-Marle,Montigny-sous-Marle
861,947.0,Montigny-sur-Crécy,Montigny-sur-Crécy
862,948.0,Montlevon,Montlevon
863,949.0,Montloué,Montloué
864,950.0,Mont-Notre-Dame,Mont-Notre-Dame
865,951.0,Montreuil-aux-Lions,Montreuil-aux-Lions
866,952.0,Mont-Saint-Jean,Mont-Saint-Jean
867,953.0,Mont-Saint-Martin,Mont-Saint-Martin
868,954.0,Mont-Saint-Père,Mont-Saint-Père
869,955.0,Morcourt,Morcourt
870,956.0,Morgny-en-Thiérache,Morgny-en-Thiérache
871,957.0,Morsain,Morsain
872,959.0,Mortiers,Mortiers
873,960.0,Moulins,Moulins
874,961.0,Moussy-Verneuil,Moussy-Verneuil
875,962.0,Moÿ-de-l'Aisne,Moÿ-de-l'Aisne
876,963.0,Muret-et-Crouttes,Muret-et-Crouttes
877,964.0,Muscourt,Muscourt
878,965.0,Nampcelles-la-Cour,Nampcelles-la-Cour
879,966.0,Nampteuil-sous-Muret,Nampteuil-sous-Muret
880,967.0,Nanteuil-la-Fosse,Nanteuil-la-Fosse
881,968.0,Nanteuil-Notre-Dame,Nanteuil-Notre-Dame
882,969.0,Nauroy,Nauroy
883,970.0,Nesles-la-Montagne,Nesles-la-Montagne
884,971.0,Neufchâtel-sur-Aisne,Neufchâtel-sur-Aisne
885,972.0,Neuflieux,Neuflieux
886,973.0,Neuilly-Saint-Front,Neuilly-Saint-Front
887,974.0,Neuve-Maison,Neuve-Maison
888,975.0,Neuville-Bosmont,Neuville-Bosmont
889,976.0,Neuville-en-Beine,Neuville-en-Beine
890,977.0,Neuville-Housset,Neuville-Housset
891,978.0,Neuville-lès-Dorengt,Neuville-lès-Dorengt
892,979.0,Neuville-Saint-Amand,Neuville-Saint-Amand
893,980.0,Neuville-sur-Ailette,Neuville-sur-Ailette
894,981.0,Neuville-sur-Margival,Neuville-sur-Margival
895,982.0,Neuvillette,Neuvillette
896,983.0,Nizy-le-Comte,Nizy-le-Comte
897,984.0,Nogentel,Nogentel
898,985.0,Nogent-l'Artaud,Nogent-l'Artaud
899,986.0,Noircourt,Noircourt
900,987.0,Noroy-sur-Ourcq,Noroy-sur-Ourcq
901,988.0,Nouvion-en-Thiérache,Nouvion-en-Thiérache
902,989.0,Nouvion-et-Catillon,Nouvion-et-Catillon
903,990.0,Nouvion-le-Comte,Nouvion-le-Comte
904,991.0,Nouvion-le-Vineux,Nouvion-le-Vineux
905,992.0,Nouvron-Vingré,Nouvron-Vingré
906,993.0,Noyales,Noyales
907,994.0,Noyant-et-Aconin,Noyant-et-Aconin
908,995.0,åuilly,Œuilly
909,997.0,Ohis,Ohis
910,998.0,Oigny-en-Valois,Oigny-en-Valois
911,999.0,Oisy,Oisy
912,1000.0,Ollezy,Ollezy
913,1001.0,Omissy,Omissy
914,1002.0,Orainville,Orainville
915,1003.0,Orgeval,Orgeval
916,1004.0,Origny-en-Thiérache,Origny-en-Thiérache
917,1005.0,Origny-Sainte-Benoite,Origny-Sainte-Benoite
918,1006.0,Osly-Courtil,Osly-Courtil
919,1007.0,Ostel,Ostel
920,1008.0,Oulches-la-Vallée-Foulon,Oulches-la-Vallée-Foulon
921,1009.0,Oulchy-la-Ville,Oulchy-la-Ville
922,1010.0,Oulchy-le-Château,Oulchy-le-Château
923,1011.0,Paars,Paars
924,1012.0,Paissy,Paissy
925,1013.0,Pancy-Courtecon,Pancy-Courtecon
926,1014.0,Papleux,Papleux
927,1016.0,Parfondeval,Parfondeval
928,1017.0,Parfondru,Parfondru
929,1018.0,Pargnan,Pargnan
930,1019.0,Pargny-Filain,Pargny-Filain
931,1020.0,Pargny-la-Dhuys,Pargny-la-Dhuys
932,1021.0,Pargny-les-Bois,Pargny-les-Bois
933,1022.0,Parpeville,Parpeville
934,1023.0,Pasly,Pasly
935,1024.0,Passy-en-Valois,Passy-en-Valois
936,1025.0,Passy-sur-Marne,Passy-sur-Marne
937,1026.0,Pavant,Pavant
938,867.0,Perles,Septvallons
939,1028.0,Pernant,Pernant
940,1029.0,Pierremande,Pierremande
941,1030.0,Pierrepont,Pierrepont
942,1031.0,Pignicourt,Pignicourt
943,1032.0,Pinon,Pinon
944,1033.0,Pithon,Pithon
945,1034.0,Pleine-Selve,Pleine-Selve
946,1035.0,Plessier-Huleu,Plessier-Huleu
947,1036.0,Ploisy,Ploisy
948,1037.0,Plomion,Plomion
949,1039.0,Pommiers,Pommiers
950,1040.0,Pont-Arcy,Pont-Arcy
951,1041.0,Pontavert,Pontavert
952,1042.0,Pontru,Pontru
953,1043.0,Pontruet,Pontruet
954,1044.0,Pont-Saint-Mard,Pont-Saint-Mard
955,1045.0,Pouilly-sur-Serre,Pouilly-sur-Serre
956,1046.0,Prémont,Prémont
957,1047.0,Prémontré,Prémontré
958,1048.0,Presles-et-Boves,Presles-et-Boves
959,1049.0,Presles-et-Thierny,Presles-et-Thierny
960,1050.0,Priez,Priez
961,1051.0,Prisces,Prisces
962,1052.0,Proisy,Proisy
963,1053.0,Proix,Proix
964,1054.0,Prouvais,Prouvais
965,1055.0,Proviseux-et-Plesnoy,Proviseux-et-Plesnoy
966,1056.0,Puiseux-en-Retz,Puiseux-en-Retz
967,1057.0,Puisieux-et-Clanlieu,Puisieux-et-Clanlieu
968,1059.0,Quierzy,Quierzy
969,1060.0,Quincy-Basse,Quincy-Basse
970,1061.0,Quincy-sous-le-Mont,Quincy-sous-le-Mont
971,1062.0,Raillimont,Raillimont
972,1063.0,Ramicourt,Ramicourt
973,1064.0,Regny,Regny
974,1065.0,Remaucourt,Remaucourt
975,1066.0,Remies,Remies
976,1067.0,Remigny,Remigny
977,1068.0,Renansart,Renansart
978,1069.0,Renneval,Renneval
979,1070.0,Résigny,Résigny
980,1071.0,Ressons-le-Long,Ressons-le-Long
981,1072.0,Retheuil,Retheuil
982,1073.0,Reuilly-Sauvigny,Reuilly-Sauvigny
983,867.0,Révillon,Septvallons
984,1075.0,Ribeauville,Ribeauville
985,1076.0,Ribemont,Ribemont
986,1077.0,Rocourt-Saint-Martin,Rocourt-Saint-Martin
987,1078.0,Rocquigny,Rocquigny
988,1079.0,Rogécourt,Rogécourt
989,1080.0,Rogny,Rogny
990,1081.0,Romeny-sur-Marne,Romeny-sur-Marne
991,1082.0,Romery,Romery
992,1083.0,Ronchères,Ronchères
993,1084.0,Roucy,Roucy
994,1085.0,Rougeries,Rougeries
995,1086.0,Roupy,Roupy
996,1087.0,Rouvroy,Rouvroy
997,1088.0,Rouvroy-sur-Serre,Rouvroy-sur-Serre
998,1089.0,Royaucourt-et-Chailvet,Royaucourt-et-Chailvet
999,1090.0,Rozet-Saint-Albin,Rozet-Saint-Albin
1000,1091.0,Rozières-sur-Crise,Rozières-sur-Crise
1001,1092.0,Rozoy-Bellevalle,Rozoy-Bellevalle
1002,1093.0,Grand-Rozoy,Grand-Rozoy
1003,1094.0,Rozoy-sur-Serre,Rozoy-sur-Serre
1004,1095.0,Saconin-et-Breuil,Saconin-et-Breuil
1005,1096.0,Sains-Richaumont,Sains-Richaumont
1006,488.0,Saint-Agnan,Vallées en Champagne
1007,1098.0,Saint-Algis,Saint-Algis
1008,1099.0,Saint-Aubin,Saint-Aubin
1009,1100.0,Saint-Bandry,Saint-Bandry
1010,1101.0,Saint-Christophe-à-Berry,Saint-Christophe-à-Berry
1011,1102.0,Saint-Clément,Saint-Clément
1012,1103.0,Sainte-Croix,Sainte-Croix
1013,1104.0,Saint-Erme-Outre-et-Ramecourt,Saint-Erme-Outre-et-Ramecourt
1014,1105.0,Saint-Eugène,Saint-Eugène
1015,1107.0,Saint-Gengoulph,Saint-Gengoulph
1016,1108.0,Saint-Gobain,Saint-Gobain
1017,1109.0,Saint-Gobert,Saint-Gobert
1018,1111.0,Saint-Martin-Rivière,Saint-Martin-Rivière
1019,1112.0,Saint-Michel,Saint-Michel
1020,1113.0,Saint-Nicolas-aux-Bois,Saint-Nicolas-aux-Bois
1021,1114.0,Saint-Paul-aux-Bois,Saint-Paul-aux-Bois
1022,1115.0,Saint-Pierre-Aigle,Saint-Pierre-Aigle
1023,1117.0,Saint-Pierremont,Saint-Pierremont
1024,1118.0,Sainte-Preuve,Sainte-Preuve
1025,1119.0,Saint-Quentin,Saint-Quentin
1026,1120.0,Saint-Rémy-Blanzy,Saint-Rémy-Blanzy
1027,1121.0,Saint-Simon,Saint-Simon
1028,1122.0,Saint-Thibaut,Saint-Thibaut
1029,1123.0,Saint-Thomas,Saint-Thomas
1030,1124.0,Samoussy,Samoussy
1031,1125.0,Sancy-les-Cheminots,Sancy-les-Cheminots
1032,1126.0,Saponay,Saponay
1033,1127.0,Saulchery,Saulchery
1034,1128.0,Savy,Savy
1035,1129.0,Seboncourt,Seboncourt
1036,1130.0,Selens,Selens
1037,1131.0,Selve,Selve
1038,1132.0,Septmonts,Septmonts
1039,1133.0,Septvaux,Septvaux
1040,1134.0,Sequehart,Sequehart
1041,1135.0,Serain,Serain
1042,1136.0,Seraucourt-le-Grand,Seraucourt-le-Grand
1043,1137.0,Serches,Serches
1044,1138.0,Sergy,Sergy
1045,1139.0,Seringes-et-Nesles,Seringes-et-Nesles
1046,1140.0,Sermoise,Sermoise
1047,1141.0,Serval,Serval
1048,1142.0,Servais,Servais
1049,1143.0,Séry-lès-Mézières,Séry-lès-Mézières
1050,1144.0,Silly-la-Poterie,Silly-la-Poterie
1051,1145.0,Sinceny,Sinceny
1052,1146.0,Sissonne,Sissonne
1053,1147.0,Sissy,Sissy
1054,1148.0,Soissons,Soissons
1055,1149.0,Soize,Soize
1056,1150.0,Sommelans,Sommelans
1057,1151.0,Sommeron,Sommeron
1058,1152.0,Sommette-Eaucourt,Sommette-Eaucourt
1059,1153.0,Sons-et-Ronchères,Sons-et-Ronchères
1060,1154.0,Sorbais,Sorbais
1061,1155.0,Soucy,Soucy
1062,1156.0,Soupir,Soupir
1063,1157.0,Sourd,Sourd
1064,1158.0,Surfontaine,Surfontaine
1065,587.0,Suzy,Cessières-Suzy
1066,1160.0,Taillefontaine,Taillefontaine
1067,1161.0,Tannières,Tannières
1068,1162.0,Tartiers,Tartiers
1069,1163.0,Tavaux-et-Pontséricourt,Tavaux-et-Pontséricourt
1070,1164.0,Tergnier,Tergnier
1071,1165.0,Terny-Sorny,Terny-Sorny
1072,1166.0,Thenailles,Thenailles
1073,1167.0,Thenelles,Thenelles
1074,1168.0,Thiernu,Thiernu
1075,1170.0,Torcy-en-Valois,Torcy-en-Valois
1076,1171.0,Toulis-et-Attencourt,Toulis-et-Attencourt
1077,1172.0,Travecy,Travecy
1078,1173.0,Trefcon,Trefcon
1079,1176.0,Trosly-Loire,Trosly-Loire
1080,1177.0,Trucy,Trucy
1081,1178.0,Tugny-et-Pont,Tugny-et-Pont
1082,1179.0,Tupigny,Tupigny
1083,1180.0,Ugny-le-Gay,Ugny-le-Gay
1084,1181.0,Urcel,Urcel
1085,1182.0,Urvillers,Urvillers
1086,1183.0,Vadencourt,Vadencourt
1087,1184.0,Vailly-sur-Aisne,Vailly-sur-Aisne
1088,1185.0,Vallée-au-Blé,Vallée-au-Blé
1089,1186.0,Vallée-Mulâtre,Vallée-Mulâtre
1090,1187.0,Variscourt,Variscourt
1091,1188.0,Vassens,Vassens
1092,1189.0,Vasseny,Vasseny
1093,1190.0,Vassogne,Vassogne
1094,1191.0,Vaucelles-et-Beffecourt,Vaucelles-et-Beffecourt
1095,1192.0,Vaudesson,Vaudesson
1096,1194.0,Vauxaillon,Vauxaillon
1097,1195.0,Vaux-Andigny,Vaux-Andigny
1098,1196.0,Vauxbuin,Vauxbuin
1099,867.0,Vauxcéré,Septvallons
1100,1198.0,Vaux-en-Vermandois,Vaux-en-Vermandois
1101,1199.0,Vauxtin,Vauxtin
1102,1200.0,Vendelles,Vendelles
1103,1201.0,Vendeuil,Vendeuil
1104,1202.0,Vendhuile,Vendhuile
1105,1203.0,Vendières,Vendières
1106,1204.0,Vendresse-Beaulne,Vendresse-Beaulne
1107,1205.0,Vénérolles,Vénérolles
1108,1206.0,Venizel,Venizel
1109,1207.0,Verdilly,Verdilly
1110,1208.0,Verguier,Verguier
1111,1209.0,Grand-Verly,Grand-Verly
1112,1210.0,Petit-Verly,Petit-Verly
1113,1211.0,Vermand,Vermand
1114,1212.0,Verneuil-sous-Coucy,Verneuil-sous-Coucy
1115,1213.0,Verneuil-sur-Serre,Verneuil-sur-Serre
1116,1214.0,Versigny,Versigny
1117,1215.0,Vervins,Vervins
1118,1216.0,Vesles-et-Caumont,Vesles-et-Caumont
1119,1217.0,Veslud,Veslud
1120,1218.0,Veuilly-la-Poterie,Veuilly-la-Poterie
1121,1219.0,Vézaponin,Vézaponin
1122,1220.0,Vézilly,Vézilly
1123,1221.0,Vic-sur-Aisne,Vic-sur-Aisne
1124,1222.0,Vichel-Nanteuil,Vichel-Nanteuil
1125,1223.0,Viel-Arcy,Viel-Arcy
1126,1224.0,Viels-Maisons,Viels-Maisons
1127,1225.0,Vierzy,Vierzy
1128,1226.0,Viffort,Viffort
1129,1227.0,Vigneux-Hocquet,Vigneux-Hocquet
1130,1230.0,Villemontoire,Villemontoire
1131,1231.0,Villeneuve-Saint-Germain,Villeneuve-Saint-Germain
1132,1232.0,Villeneuve-sur-Fère,Villeneuve-sur-Fère
1133,1233.0,Villequier-Aumont,Villequier-Aumont
1134,1234.0,Villeret,Villeret
1135,1235.0,Villers-Agron-Aiguizy,Villers-Agron-Aiguizy
1136,1236.0,Villers-Cotterêts,Villers-Cotterêts
1137,867.0,Villers-en-Prayères,Septvallons
1138,1238.0,Villers-Hélon,Villers-Hélon
1139,1239.0,Villers-le-Sec,Villers-le-Sec
1140,1240.0,Villers-lès-Guise,Villers-lès-Guise
1141,1241.0,Villers-Saint-Christophe,Villers-Saint-Christophe
1142,1242.0,Villers-sur-Fère,Villers-sur-Fère
1143,1243.0,Ville-Savoye,Ville-Savoye
1144,1245.0,Vincy-Reuil-et-Magny,Vincy-Reuil-et-Magny
1145,1246.0,Viry-Noureuil,Viry-Noureuil
1146,1247.0,Vivaise,Vivaise
1147,1248.0,Vivières,Vivières
1148,1249.0,Voharies,Voharies
1149,1250.0,Vorges,Vorges
1150,1252.0,Voulpaix,Voulpaix
1151,1253.0,Voyenne,Voyenne
1152,1254.0,Vregny,Vregny
1153,1255.0,Vuillery,Vuillery
1154,1256.0,Wassigny,Wassigny
1155,1257.0,Watigny,Watigny
1156,1258.0,Wiège-Faty,Wiège-Faty
1157,1259.0,Wimy,Wimy
1158,1260.0,Wissignicourt,Wissignicourt
1159,1261.0,Abrest,Abrest
1160,1262.0,Agonges,Agonges
1161,1263.0,Ainay-le-Château,Ainay-le-Château
1162,1264.0,Andelaroche,Andelaroche
1163,1265.0,Archignat,Archignat
1164,1267.0,Arpheuilles-Saint-Priest,Arpheuilles-Saint-Priest
1165,1268.0,Arronnes,Arronnes
1166,1269.0,Aubigny,Aubigny
1167,1270.0,Audes,Audes
1168,1271.0,Aurouër,Aurouër
1169,1272.0,Autry-Issards,Autry-Issards
1170,1273.0,Avermes,Avermes
1171,1274.0,Avrilly,Avrilly
1172,1275.0,Bagneux,Bagneux
1173,1276.0,Barberier,Barberier
1174,1277.0,Barrais-Bussolles,Barrais-Bussolles
1175,1278.0,Bayet,Bayet
1176,1279.0,Beaulon,Beaulon
1177,1280.0,Beaune-d'Allier,Beaune-d'Allier
1178,1281.0,Bègues,Bègues
1179,1282.0,Bellenaves,Bellenaves
1180,1283.0,Bellerive-sur-Allier,Bellerive-sur-Allier
1181,1284.0,Bert,Bert
1182,1285.0,Bessay-sur-Allier,Bessay-sur-Allier
1183,1286.0,Besson,Besson
1184,1287.0,Bézenet,Bézenet
1185,1288.0,Billezois,Billezois
1186,1289.0,Billy,Billy
1187,1290.0,Biozat,Biozat
1188,1291.0,Bizeneuille,Bizeneuille
1189,1292.0,Blomard,Blomard
1190,1294.0,Boucé,Boucé
1191,1295.0,Bouchaud,Bouchaud
1192,1296.0,Bourbon-l'Archambault,Bourbon-l'Archambault
1193,1297.0,Braize,Braize
1194,1298.0,Bransat,Bransat
1195,1299.0,Bresnay,Bresnay
1196,1300.0,Bressolles,Bressolles
1197,1301.0,Brethon,Brethon
1198,1302.0,Breuil,Breuil
1199,1303.0,Broût-Vernet,Broût-Vernet
1200,1304.0,Brugheas,Brugheas
1201,1305.0,Busset,Busset
1202,1306.0,Buxières-les-Mines,Buxières-les-Mines
1203,1308.0,Cérilly,Cérilly
1204,1309.0,Cesset,Cesset
1205,1311.0,Chambérat,Chambérat
1206,1312.0,Chamblet,Chamblet
1207,1313.0,Chantelle,Chantelle
1208,1314.0,Chapeau,Chapeau
1209,1315.0,Chapelaude,Chapelaude
1210,1316.0,Chapelle,Chapelle
1211,1317.0,Chapelle-aux-Chasses,Chapelle-aux-Chasses
1212,1319.0,Chareil-Cintrat,Chareil-Cintrat
1213,1320.0,Charmeil,Charmeil
1214,1321.0,Charmes,Charmes
1215,1323.0,Chassenard,Chassenard
1216,1324.0,Château-sur-Allier,Château-sur-Allier
1217,1325.0,Châtel-de-Neuvre,Châtel-de-Neuvre
1218,1326.0,Châtel-Montagne,Châtel-Montagne
1219,1327.0,Châtelperron,Châtelperron
1220,1329.0,Châtillon,Châtillon
1221,1330.0,Chavenon,Chavenon
1222,1331.0,Chavroches,Chavroches
1223,1332.0,Chazemais,Chazemais
1224,1333.0,Chemilly,Chemilly
1225,1334.0,Chevagnes,Chevagnes
1226,1335.0,Chezelle,Chezelle
1227,1336.0,Chézy,Chézy
1228,1337.0,Chirat-l'Eglise,Chirat-l'Église
1229,1338.0,Chouvigny,Chouvigny
